title,descripcion,salario,experience_text,url,company,location,source,salario_numerico,seniority,years_required,skills
Ejecutivo Comercial Rancagua Rubro Salud,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Planificación De Mantenimiento,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ejecutivo/A Telefónico Call Center. Experiencia Servicios Financieros,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe Departamento Estudio De Proyectos Mk / Lampa (Contamos Con Buses De Acercamiento),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Administrador De Obra,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Administrador/A De Contrato – Proyecto De Subestaciones Eléctricas En La Región Metropolitana,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ejecutivo Post Venta Call Center,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Supervisor De Mantenimiento – Proyecto De Subestaciones Eléctricas En La Región Metropolitana,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Coordinador/A De Transporte Con Licencia Clase B (Proyecto),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Administrador De Contratos/ Experiencia En La Administración De Proyectos ( Sistemas Eléctricos),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Encargado/A De Planificación Y Gestión – San Felipe,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Administrador De Contrato Junior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Encargado/A De Control De Costos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Pmo / Gerente De Proyectos / Faena Minera,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Planificador Líder De Mantencion Industrial,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Administrador De Contrato,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe General De Operaciones Eléctricas,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyectos  – Mesa De Dinero,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Oficina Técnica,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Supervisor Eléctrico / Instrumentista E Inspector Técnico De Obra Ito,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Administrador De Contrato (Proyectos De Infraestructura Ti),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyectos Ti Con Experiencia En Corredora De Bolsa,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Administrador De Contrato Part Time, Proyecto Calama",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Program Manager,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyectos – Desarrollo De Software,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Coordinador/A De Planificación,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe Medio Ambiente Experiencia En Gestión Ambiental,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ejecutivo/A Telefónico. Experiencia En Rentas Vitalicias,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Encargado De Planificación Y Control, Y Control Documental",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Sysadmin (Administrador/A De Sistemas),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero Qa Técnico / Gestor De Datos Y Ambientes (Gda),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Subgerente De Planificación Y Gestión Operativa Regional,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Integraciones Y Estandarización,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe Técnico De Líneas,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Encargado De Planificación Y Control De Mantenimiento,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Practica Project Manager,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Project Manager – Fintech (Remoto, Buenos Aires/Chile)",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Facility Manager (Mantenimiento Y Limpieza),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Operaciones – Soporte Ti,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyectos Ti (Área Bancaria),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Sistemas,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero/A De Proyecto,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyectos Ti,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Analista De Sistemas, Conocimientos En Seguros (Excluyente)",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyectos Ti / Ingles Avanzado,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyectos Sap,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Líder De Proyectos De Implementación De Sistemas,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Encargado/A Planificación Y Gestión San Felipe,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Supervisor De Operaciones De Transporte,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto Onpremise,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Gerente De Proyecto Fintech,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto Con Experiencia Ferroviario,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager Ti / Ingles Avanzado,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager Ti,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager Ti / Área Bancaria,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager / Ingles Conversacional,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager Ti / Experiencia En Banca,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe/A De Proyectos Senior – Construcción De Red (Proyecto),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Asistente De Jefe De Proyecto (Inmobiliaria),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager Ti / Dominio De Ingles Conversacional,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Líder Senior De Qa Automation,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Wireless Project Manager (Bilingüe),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto – Rancagua,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Consultor Auditor Líder De Estrategia,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe/A De Cajeros,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Gerente Técnico,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto On Premise,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto Pmp,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager Industria Eléctrica,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager Ti – Pmo,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Líder Proyectos Logisticos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Servicio (Proyecto),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Community Manager (Proyecto Por 1 Mes),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Senior Project Manager Oracle Fusion Cloud Erp Order To Cash E Impuestos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto Senior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager Senior / Oracle Fusion Cloud,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto Para Empresa De Control De Incendio Santiago,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto/ Santiago,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager Energía Renovable (Región Metropolitana),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Líder De Proyecto,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Puesta En Servicio  – Proyecto De Subestaciones Eléctricas En La Región Metropolitana,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto Para Centrales De Incendio Santiago,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe/A De Proyecto De Ingeniería,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Agrónomo (Jefe De Proyecto) Experiencia En Proyectos De Infraestructura Eléctrica,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager Junior (Pm Junior),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager Servicio De Datos Analíticas Azure Fabric,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyecto Geotécnia,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-project-manager-ti,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
